ID, Course, Class, Grade
24, 22, 0, 31
24, 27, 10, 43
28, 2, 0, 3
28, 7, 1, 14
41, 13, 14, 57
30, 2, 12, 40
29, 20, 3, 44
31, 18, 2, 67
30, 14, 18, 67
41, 29, 10, 50
1, 22, 5, 11
49, 26, 6, 31
11, 2, 0, 42
46, 13, 14, 47
23, 27, 4, 56
5, 16, 4, 28
2, 14, 15, 24
15, 27, 14, 47
19, 29, 10, 38
38, 8, 1, 19
22, 14, 13, 39
37, 7, 18, 62
7, 22, 11, 54
20, 7, 2, 53
11, 9, 17, 57
8, 3, 16, 77
42, 18, 8, 72
47, 11, 4, 19
27, 19, 10, 54
29, 19, 9, 26
43, 12, 0, 24
39, 5, 9, 32
4, 16, 1, 3
39, 9, 12, 23
28, 12, 8, 75
6, 12, 6, 53
31, 7, 0, 30
28, 1, 8, 61
33, 19, 5, 44
6, 14, 16, 0
32, 10, 15, 13
39, 20, 17, 59
14, 5, 14, 22
29, 21, 16, 70
30, 8, 13, 8
39, 21, 9, 22
22, 17, 18, 50
43, 4, 3, 26
36, 8, 19, 28
40, 28, 7, 67
35, 24, 9, 34
37, 7, 17, 17
45, 22, 5, 54
25, 26, 8, 50
23, 16, 0, 7
33, 13, 5, 1
44, 4, 9, 56
5, 27, 3, 70
41, 13, 5, 70
10, 24, 7, 8
36, 22, 14, 11
28, 23, 1, 24
11, 24, 11, 6
17, 16, 8, 23
12, 17, 0, 77
16, 5, 8, 29
18, 15, 19, 11
1, 26, 19, 47
10, 5, 10, 41
38, 14, 5, 22
8, 8, 8, 67
36, 8, 3, 8
36, 15, 18, 4
40, 18, 14, 71
45, 23, 2, 6
42, 23, 13, 74
18, 5, 15, 19
49, 12, 13, 49
10, 1, 9, 68
32, 2, 17, 68
27, 17, 4, 17
45, 28, 8, 52
44, 2, 18, 48
7, 1, 2, 6
8, 8, 17, 38
30, 0, 7, 23
13, 26, 11, 65
40, 20, 5, 7
9, 0, 17, 24
28, 7, 16, 24
40, 6, 12, 59
9, 25, 5, 68
45, 24, 6, 67
14, 15, 10, 20
4, 4, 5, 74
4, 21, 14, 74
31, 1, 10, 1
20, 9, 18, 40
5, 0, 0, 27
7, 27, 15, 54
4, 13, 2, 60
8, 22, 0, 24
18, 16, 11, 73
19, 5, 19, 42
28, 11, 15, 28
30, 23, 1, 58
6, 23, 5, 45
12, 2, 0, 46
5, 12, 7, 55
6, 7, 0, 45
15, 11, 10, 34
18, 19, 16, 56
2, 12, 4, 3
7, 27, 13, 53
30, 0, 19, 33
22, 1, 11, 19
3, 18, 14, 71
38, 14, 16, 23
17, 6, 18, 5
27, 6, 13, 50
30, 20, 5, 28
37, 10, 13, 30
22, 14, 3, 26
35, 16, 5, 0
25, 19, 12, 15
46, 0, 18, 15
29, 28, 1, 26
37, 24, 8, 37
16, 3, 17, 64
45, 13, 14, 7
47, 19, 5, 35
15, 0, 15, 52
12, 9, 7, 40
20, 28, 15, 79
38, 28, 17, 65
15, 6, 15, 51
1, 14, 15, 27
17, 1, 6, 67
2, 2, 2, 58
24, 9, 2, 8
11, 22, 8, 61
2, 26, 12, 70
6, 9, 8, 51
35, 15, 3, 19
19, 0, 18, 19
4, 6, 18, 26
40, 12, 16, 55
41, 29, 15, 42
13, 6, 15, 65
32, 7, 15, 28
7, 25, 12, 4
40, 27, 3, 22
9, 3, 1, 13
30, 11, 0, 10
23, 28, 5, 64
37, 13, 19, 20
49, 16, 17, 73
24, 23, 13, 63
48, 5, 7, 11
2, 23, 13, 14
36, 6, 7, 6
17, 9, 17, 20
48, 14, 16, 47
17, 17, 0, 36
34, 27, 1, 8
30, 15, 11, 51
12, 20, 2, 37
33, 7, 11, 70
33, 18, 16, 50
8, 25, 10, 18
0, 18, 5, 19
26, 25, 8, 60
43, 29, 8, 5
14, 1, 8, 49
31, 12, 6, 75
9, 17, 17, 14
35, 15, 4, 25
1, 26, 15, 43
35, 11, 2, 11
38, 20, 11, 1
2, 1, 19, 68
2, 9, 17, 75
2, 3, 2, 43
20, 19, 18, 28
15, 14, 5, 48
43, 21, 11, 18
12, 25, 1, 0
8, 2, 14, 60
5, 25, 8, 69
14, 16, 4, 78
21, 17, 14, 22
36, 4, 2, 3
0, 17, 11, 63
20, 24, 1, 22
40, 24, 15, 8
26, 1, 0, 33
18, 18, 2, 74
16, 7, 5, 28
36, 9, 2, 44
35, 14, 8, 5
43, 21, 9, 4
46, 22, 18, 58
17, 5, 6, 55
8, 6, 9, 76
36, 21, 3, 5
10, 18, 13, 36
7, 7, 1, 74
13, 1, 19, 66
2, 0, 2, 70
13, 3, 8, 32
8, 16, 7, 29
24, 18, 17, 51
30, 0, 16, 22
28, 11, 11, 67
38, 4, 1, 51
15, 3, 9, 49
23, 14, 0, 76
7, 10, 8, 47
37, 28, 16, 51
6, 24, 14, 68
46, 2, 11, 55
5, 24, 14, 3
38, 6, 6, 15
9, 8, 16, 54
42, 18, 11, 69
9, 21, 16, 76
39, 5, 19, 56
41, 26, 16, 77
28, 27, 12, 44
43, 17, 19, 63
25, 28, 10, 76
38, 27, 10, 10
15, 13, 11, 24
35, 9, 12, 56
4, 24, 4, 75
20, 1, 13, 30
30, 17, 6, 34
26, 18, 9, 51
48, 20, 7, 66
17, 18, 8, 54
1, 1, 11, 28
0, 3, 17, 67
19, 21, 14, 1
4, 27, 4, 55
37, 10, 1, 33
0, 0, 5, 68
22, 4, 6, 9
14, 6, 4, 78
7, 25, 6, 60
20, 5, 7, 42
17, 11, 3, 71
11, 29, 18, 58
10, 1, 3, 42
44, 10, 3, 76
35, 9, 18, 59
8, 14, 17, 5
21, 6, 5, 23
1, 14, 5, 40
18, 11, 4, 19
0, 12, 9, 62
26, 22, 5, 40
23, 18, 8, 30
39, 26, 9, 37
30, 9, 15, 21
7, 22, 5, 10
37, 2, 11, 75
3, 15, 6, 4
29, 17, 18, 55
11, 3, 7, 76
33, 16, 6, 65
12, 8, 14, 15
39, 19, 8, 46
34, 13, 8, 43
28, 29, 10, 11
16, 26, 7, 48
35, 6, 3, 66
1, 23, 3, 65
49, 1, 10, 73
41, 24, 8, 20
26, 17, 18, 40
2, 7, 15, 30
26, 25, 14, 5
33, 13, 13, 28
9, 28, 14, 73
31, 19, 10, 62
33, 0, 16, 4
46, 4, 5, 14
13, 13, 14, 76
22, 29, 18, 29
36, 12, 6, 79
16, 9, 7, 57
39, 4, 10, 71
5, 10, 5, 78
2, 11, 3, 61
6, 0, 15, 11
5, 12, 7, 78
31, 26, 19, 30
0, 15, 9, 36
16, 7, 6, 55
33, 8, 18, 58
31, 4, 9, 5
37, 22, 6, 15
14, 12, 7, 79
24, 4, 17, 27
42, 28, 17, 43
3, 7, 19, 41
46, 7, 9, 19
46, 27, 9, 27
43, 28, 12, 21
42, 19, 16, 26
13, 23, 18, 17
0, 7, 16, 22
6, 24, 5, 21
43, 17, 3, 29
4, 2, 0, 12
21, 11, 19, 35
42, 24, 8, 6
45, 16, 5, 60
22, 3, 17, 14
0, 5, 16, 18
21, 24, 0, 44
3, 23, 5, 69
17, 27, 2, 38
19, 13, 5, 43
37, 15, 9, 44
32, 4, 4, 26
17, 23, 0, 0
39, 28, 10, 30
2, 0, 7, 57
5, 2, 7, 72
12, 29, 3, 53
22, 10, 16, 12
26, 5, 8, 40
42, 25, 6, 1
38, 18, 1, 69
46, 22, 12, 9
14, 19, 18, 0
3, 25, 4, 65
