ID, Course, Class, Grade
13, 12, 6, 4
14, 18, 18, 4
27, 4, 1, 4
33, 20, 6, 4
35, 26, 2, 4
26, 0, 4, 4
44, 29, 19, 4
36, 4, 18, 4
27, 10, 17, 4
40, 0, 17, 4
9, 4, 1, 4
16, 28, 17, 4
46, 7, 2, 4
32, 6, 4, 4
17, 21, 2, 4
25, 14, 3, 4
32, 18, 15, 4
43, 3, 8, 4
13, 0, 2, 4
43, 16, 9, 4
48, 8, 6, 4
34, 25, 17, 5
32, 3, 6, 5
40, 23, 8, 5
33, 6, 6, 5
37, 10, 16, 5
6, 13, 0, 5
30, 13, 15, 5
6, 12, 19, 5
29, 28, 7, 5
13, 4, 3, 5
28, 23, 9, 5
27, 14, 11, 5
4, 7, 15, 5
9, 23, 7, 5
30, 22, 5, 5
13, 21, 13, 5
23, 22, 0, 5
47, 4, 14, 5
26, 17, 8, 5
5, 26, 13, 5
35, 18, 15, 5
33, 14, 13, 5
12, 16, 4, 5
8, 9, 5, 5
45, 7, 16, 5
44, 20, 16, 5
25, 25, 7, 5
37, 16, 16, 5
14, 24, 8, 5
2, 0, 15, 5
9, 15, 13, 5
37, 24, 13, 5
41, 12, 16, 5
28, 0, 14, 5
44, 19, 12, 5
47, 9, 14, 5
3, 20, 18, 5
6, 28, 2, 5
1, 29, 12, 5
27, 11, 1, 5
44, 17, 15, 5
40, 22, 5, 5
30, 7, 11, 5
3, 20, 13, 5
35, 19, 3, 5
20, 13, 18, 5
49, 25, 16, 5
0, 3, 4, 5
19, 23, 2, 5
13, 3, 7, 5
12, 12, 13, 5
48, 4, 10, 5
17, 6, 11, 5
31, 28, 1, 5
42, 2, 2, 5
39, 5, 3, 5
21, 13, 6, 5
3, 11, 2, 5
37, 13, 13, 5
17, 1, 17, 5
1, 21, 18, 5
28, 25, 15, 5
45, 18, 15, 5
38, 20, 5, 5
22, 26, 1, 5
2, 9, 18, 5
6, 19, 6, 5
18, 2, 5, 5
29, 22, 2, 6
36, 4, 11, 6
44, 21, 9, 6
23, 17, 16, 6
20, 8, 16, 6
38, 4, 2, 6
12, 17, 1, 6
42, 14, 9, 6
46, 28, 2, 6
8, 17, 0, 6
35, 29, 19, 6
9, 5, 3, 6
27, 6, 15, 6
38, 9, 0, 6
31, 4, 6, 6
2, 25, 16, 6
46, 14, 4, 6
15, 12, 5, 6
20, 24, 2, 6
44, 5, 6, 6
21, 20, 19, 6
9, 5, 6, 6
21, 5, 12, 6
28, 5, 11, 6
5, 28, 3, 6
18, 13, 7, 6
40, 3, 19, 6
25, 1, 6, 6
34, 7, 1, 6
12, 11, 3, 6
11, 20, 13, 6
42, 23, 18, 6
24, 15, 4, 6
3, 20, 2, 6
47, 5, 2, 6
37, 9, 0, 6
47, 11, 5, 6
43, 23, 1, 6
20, 24, 15, 6
4, 22, 2, 6
35, 24, 9, 6
4, 16, 16, 6
1, 7, 1, 6
48, 10, 4, 6
37, 10, 19, 6
41, 25, 17, 6
35, 23, 3, 6
38, 5, 7, 6
13, 18, 11, 6
7, 20, 8, 6
35, 8, 18, 6
12, 23, 0, 6
37, 29, 9, 6
44, 2, 18, 6
42, 9, 9, 6
25, 23, 15, 6
23, 9, 1, 6
14, 13, 8, 6
29, 24, 5, 7
21, 24, 9, 7
17, 28, 4, 7
43, 24, 0, 7
10, 1, 1, 7
29, 29, 15, 7
3, 24, 14, 7
31, 19, 17, 7
22, 28, 13, 7
3, 9, 18, 7
14, 1, 4, 7
19, 28, 6, 7
40, 17, 7, 7
42, 2, 8, 7
36, 26, 4, 7
27, 11, 14, 7
46, 8, 13, 7
12, 10, 3, 7
22, 13, 14, 7
3, 21, 12, 7
10, 17, 8, 7
31, 9, 0, 7
24, 9, 1, 7
12, 14, 14, 7
19, 6, 12, 7
37, 6, 19, 7
31, 20, 10, 7
8, 25, 12, 7
35, 0, 10, 7
30, 11, 7, 7
30, 21, 5, 7
20, 11, 1, 7
45, 11, 15, 7
2, 12, 3, 7
28, 28, 9, 7
5, 12, 3, 7
37, 21, 16, 7
14, 18, 13, 7
34, 15, 11, 7
23, 24, 0, 7
48, 11, 17, 7
23, 24, 18, 7
34, 17, 3, 7
19, 19, 7, 7
19, 12, 1, 7
42, 17, 2, 7
24, 28, 9, 7
12, 3, 3, 7
32, 17, 19, 7
5, 28, 17, 7
10, 5, 8, 7
25, 10, 13, 7
13, 24, 5, 7
11, 24, 12, 7
5, 6, 16, 7
19, 10, 5, 7
44, 28, 17, 8
6, 16, 10, 8
44, 26, 9, 8
4, 24, 19, 8
22, 14, 8, 8
23, 3, 19, 8
6, 28, 16, 8
39, 9, 11, 8
17, 9, 4, 8
0, 7, 7, 8
49, 23, 18, 8
29, 20, 1, 8
20, 18, 7, 8
24, 25, 19, 8
45, 21, 18, 8
3, 7, 17, 8
8, 0, 19, 8
47, 2, 10, 8
40, 13, 10, 8
45, 27, 13, 8
46, 16, 9, 8
43, 26, 6, 8
18, 21, 7, 8
32, 21, 2, 8
36, 1, 2, 8
4, 13, 15, 8
7, 6, 6, 8
29, 11, 11, 8
14, 0, 3, 8
0, 10, 2, 8
45, 14, 18, 8
37, 10, 1, 8
35, 8, 2, 8
33, 22, 3, 8
27, 2, 13, 8
10, 18, 8, 8
47, 29, 13, 8
44, 25, 11, 8
39, 26, 11, 8
29, 3, 8, 8
7, 2, 3, 8
8, 8, 12, 8
43, 25, 15, 8
9, 5, 1, 8
35, 10, 7, 8
49, 4, 0, 8
41, 29, 5, 8
29, 19, 13, 8
25, 20, 4, 8
3, 27, 15, 8
3, 2, 5, 8
21, 14, 10, 8
45, 9, 4, 8
49, 3, 2, 8
5, 19, 12, 8
10, 22, 5, 8
40, 2, 16, 8
35, 22, 16, 8
30, 7, 9, 8
23, 23, 3, 8
17, 3, 2, 8
21, 7, 0, 8
46, 13, 3, 8
5, 11, 6, 8
2, 8, 11, 8
30, 12, 11, 8
28, 9, 19, 8
34, 24, 0, 8
32, 1, 6, 9
1, 0, 14, 9
7, 18, 1, 9
20, 27, 10, 9
46, 18, 14, 9
39, 17, 10, 9
21, 9, 9, 9
0, 6, 8, 9
35, 29, 10, 9
18, 19, 3, 9
29, 10, 1, 9
7, 19, 2, 9
36, 24, 13, 9
19, 7, 12, 9
13, 29, 14, 9
22, 0, 7, 9
31, 25, 1, 9
26, 9, 12, 9
34, 15, 15, 9
34, 8, 8, 9
22, 26, 8, 9
12, 14, 0, 9
2, 0, 4, 9
18, 15, 0, 9
33, 6, 0, 9
48, 0, 0, 9
44, 15, 8, 9
46, 8, 8, 9
34, 18, 16, 9
0, 20, 1, 9
32, 15, 16, 9
1, 25, 6, 9
15, 0, 12, 9
7, 14, 8, 9
1, 28, 14, 9
43, 21, 2, 9
1, 7, 12, 9
18, 5, 18, 9
1, 18, 3, 9
15, 2, 1, 9
46, 24, 5, 9
35, 22, 1, 9
22, 24, 4, 9
20, 8, 5, 9
45, 11, 13, 9
6, 16, 16, 9
9, 18, 14, 9
3, 11, 10, 9
47, 28, 0, 9
38, 29, 3, 9
31, 21, 13, 9
41, 8, 12, 9
23, 15, 17, 9
30, 10, 14, 9
13, 15, 12, 9
35, 7, 4, 9
49, 4, 13, 9
45, 9, 9, 9
19, 21, 8, 9
23, 11, 12, 9
36, 27, 0, 9
28, 22, 2, 9
13, 19, 16, 9
7, 29, 0, 10
25, 15, 0, 10
46, 3, 15, 10
14, 6, 11, 10
29, 4, 3, 10
11, 24, 0, 10
10, 25, 15, 10
41, 29, 12, 10
5, 21, 18, 10
40, 18, 3, 10
32, 9, 11, 10
14, 20, 0, 10
44, 25, 0, 10
27, 27, 12, 10
33, 23, 0, 10
29, 11, 9, 10
20, 20, 4, 10
40, 8, 1, 10
6, 11, 6, 10
16, 19, 4, 10
20, 5, 14, 10
1, 2, 16, 10
36, 28, 12, 10
9, 21, 2, 10
27, 22, 12, 10
49, 28, 7, 10
42, 6, 10, 10
1, 26, 6, 10
1, 21, 18, 10
16, 10, 2, 10
25, 10, 7, 10
49, 19, 15, 10
19, 25, 16, 10
29, 10, 19, 10
0, 24, 8, 10
39, 1, 4, 10
11, 22, 18, 10
40, 20, 11, 10
39, 13, 9, 10
0, 26, 11, 10
15, 20, 6, 10
16, 10, 12, 10
21, 22, 8, 10
24, 10, 13, 10
6, 4, 9, 10
22, 25, 2, 10
7, 2, 0, 10
5, 0, 5, 10
49, 4, 14, 10
2, 13, 17, 10
27, 18, 0, 10
7, 25, 8, 10
1, 24, 11, 10
39, 0, 2, 10
3, 17, 14, 11
44, 11, 4, 11
14, 8, 3, 11
37, 29, 19, 11
3, 8, 5, 11
38, 8, 14, 11
40, 2, 0, 11
31, 8, 11, 11
33, 1, 7, 11
9, 22, 1, 11
18, 1, 15, 11
14, 12, 4, 11
36, 2, 10, 11
38, 21, 14, 11
40, 8, 7, 11
19, 19, 3, 11
5, 14, 12, 11
38, 27, 16, 11
23, 25, 3, 11
1, 9, 11, 11
15, 5, 12, 11
40, 26, 2, 11
11, 29, 11, 11
18, 23, 1, 11
7, 26, 17, 11
24, 2, 4, 11
35, 23, 0, 11
44, 24, 19, 11
32, 28, 0, 11
32, 6, 11, 11
44, 23, 10, 11
11, 11, 6, 11
40, 19, 2, 11
32, 14, 13, 11
36, 23, 18, 11
16, 2, 9, 11
17, 23, 2, 11
24, 4, 9, 11
38, 8, 18, 11
4, 18, 4, 11
10, 23, 0, 11
41, 1, 10, 11
48, 15, 19, 11
48, 25, 3, 11
40, 9, 15, 11
1, 12, 2, 11
2, 7, 2, 11
10, 27, 13, 11
5, 17, 5, 11
35, 17, 1, 11
10, 26, 0, 11
35, 27, 13, 11
5, 1, 11, 11
19, 28, 10, 11
9, 18, 9, 11
39, 19, 6, 11
7, 27, 19, 11
4, 3, 11, 12
40, 15, 19, 12
10, 11, 5, 12
6, 11, 16, 12
29, 18, 19, 12
47, 17, 2, 12
34, 22, 12, 12
0, 13, 17, 12
0, 6, 3, 12
49, 11, 6, 12
25, 19, 11, 12
14, 18, 15, 12
31, 3, 13, 12
49, 27, 16, 12
43, 27, 2, 12
41, 25, 1, 12
31, 10, 0, 12
13, 20, 1, 12
16, 11, 14, 12
6, 26, 17, 12
33, 17, 12, 12
27, 20, 18, 12
3, 5, 0, 12
28, 9, 8, 12
11, 15, 4, 12
43, 29, 12, 12
0, 18, 11, 12
28, 24, 11, 12
25, 27, 1, 12
34, 4, 2, 12
4, 20, 10, 12
18, 19, 17, 12
44, 16, 13, 12
20, 23, 0, 12
18, 12, 0, 12
10, 20, 18, 12
22, 3, 0, 12
22, 28, 6, 12
24, 14, 17, 12
6, 29, 7, 12
40, 2, 6, 12
48, 7, 14, 12
5, 17, 2, 12
41, 27, 6, 12
10, 7, 12, 12
10, 24, 17, 12
7, 13, 0, 12
42, 4, 8, 12
10, 26, 5, 12
47, 13, 15, 12
14, 3, 19, 13
40, 12, 15, 13
24, 14, 12, 13
5, 25, 8, 13
5, 21, 8, 13
17, 29, 10, 13
10, 4, 5, 13
43, 18, 8, 13
38, 5, 3, 13
30, 2, 13, 13
12, 26, 18, 13
4, 0, 13, 13
4, 26, 7, 13
31, 9, 6, 13
29, 2, 2, 13
34, 0, 7, 13
41, 6, 0, 13
26, 16, 7, 13
25, 29, 1, 13
45, 19, 2, 13
35, 5, 2, 13
23, 27, 14, 13
3, 22, 13, 13
41, 22, 16, 13
17, 25, 19, 13
13, 22, 1, 13
45, 24, 10, 13
1, 27, 7, 13
8, 26, 1, 13
30, 20, 6, 13
12, 28, 4, 13
29, 9, 9, 13
41, 4, 8, 13
14, 2, 14, 13
29, 1, 10, 13
26, 16, 12, 13
26, 14, 8, 13
26, 28, 3, 13
14, 2, 18, 13
35, 2, 7, 13
18, 10, 14, 13
17, 19, 13, 13
5, 6, 6, 13
5, 13, 3, 13
49, 17, 11, 13
40, 26, 16, 13
23, 1, 17, 13
21, 11, 1, 13
32, 24, 12, 13
24, 13, 15, 13
12, 3, 1, 13
25, 29, 17, 13
22, 26, 15, 13
49, 7, 2, 13
29, 17, 14, 13
22, 15, 9, 13
15, 3, 1, 13
32, 6, 15, 13
4, 21, 14, 14
43, 20, 18, 14
31, 13, 4, 14
8, 17, 6, 14
23, 4, 14, 14
3, 20, 18, 14
20, 18, 13, 14
37, 0, 6, 14
37, 27, 17, 14
33, 24, 15, 14
49, 11, 6, 14
38, 17, 8, 14
36, 28, 17, 14
22, 11, 16, 14
7, 18, 10, 14
14, 9, 19, 14
28, 27, 18, 14
8, 15, 15, 14
34, 28, 14, 14
18, 17, 12, 14
10, 26, 13, 14
41, 19, 16, 14
39, 8, 18, 14
35, 15, 13, 14
22, 4, 15, 14
11, 12, 6, 14
2, 24, 0, 14
1, 9, 19, 14
40, 22, 11, 14
20, 19, 0, 14
37, 0, 8, 14
28, 17, 13, 14
15, 0, 11, 14
11, 28, 9, 14
12, 17, 19, 14
49, 17, 4, 14
44, 19, 9, 14
32, 23, 10, 14
18, 20, 4, 14
14, 15, 7, 14
37, 13, 2, 14
46, 3, 9, 14
26, 1, 19, 14
37, 2, 16, 14
39, 25, 1, 14
10, 13, 13, 14
44, 3, 10, 14
42, 19, 11, 14
44, 1, 17, 14
20, 19, 6, 14
10, 2, 5, 14
7, 3, 15, 14
28, 26, 17, 14
24, 28, 13, 14
33, 15, 13, 14
18, 10, 19, 14
14, 3, 6, 14
28, 29, 4, 14
44, 10, 0, 14
33, 10, 14, 14
44, 22, 17, 14
6, 6, 13, 14
19, 8, 13, 14
1, 20, 1, 14
22, 28, 3, 14
18, 6, 19, 14
3, 6, 1, 14
8, 3, 1, 14
16, 25, 9, 15
33, 9, 16, 15
16, 10, 6, 15
45, 4, 6, 15
32, 21, 3, 15
39, 10, 9, 15
9, 18, 13, 15
19, 19, 6, 15
35, 6, 15, 15
25, 8, 11, 15
35, 4, 12, 15
17, 0, 4, 15
44, 11, 1, 15
47, 26, 11, 15
11, 24, 2, 15
11, 22, 15, 15
16, 7, 18, 15
24, 3, 3, 15
44, 20, 17, 15
32, 8, 6, 15
42, 24, 13, 15
3, 7, 4, 15
38, 19, 0, 15
33, 15, 6, 15
5, 25, 5, 15
36, 0, 5, 15
28, 18, 17, 15
39, 29, 13, 15
12, 3, 9, 15
25, 17, 3, 15
10, 18, 12, 15
1, 2, 13, 15
24, 29, 2, 15
30, 12, 12, 15
13, 22, 16, 15
22, 12, 15, 15
3, 20, 9, 15
6, 7, 18, 15
27, 15, 14, 15
19, 7, 11, 15
6, 17, 8, 15
15, 18, 18, 15
37, 19, 11, 15
12, 17, 3, 15
38, 10, 13, 15
46, 4, 15, 15
44, 23, 11, 15
12, 1, 9, 15
27, 5, 9, 15
32, 25, 7, 15
47, 24, 15, 15
2, 11, 13, 15
33, 29, 19, 15
41, 0, 6, 15
30, 23, 2, 15
11, 17, 1, 15
19, 20, 15, 15
10, 1, 3, 15
14, 24, 10, 15
7, 10, 12, 15
21, 18, 12, 15
43, 1, 8, 15
27, 5, 6, 15
23, 10, 8, 15
34, 14, 8, 15
48, 3, 13, 15
0, 18, 3, 15
20, 22, 1, 15
18, 28, 14, 15
15, 26, 2, 15
14, 2, 7, 15
8, 15, 11, 15
17, 14, 15, 15
18, 12, 12, 16
22, 2, 5, 16
10, 3, 8, 16
41, 0, 9, 16
10, 9, 9, 16
0, 1, 10, 16
31, 5, 1, 16
16, 1, 15, 16
22, 5, 14, 16
37, 27, 4, 16
42, 29, 8, 16
47, 2, 12, 16
5, 6, 2, 16
5, 13, 7, 16
32, 4, 4, 16
23, 4, 3, 16
5, 3, 18, 16
22, 6, 0, 16
49, 4, 4, 16
16, 17, 14, 16
45, 10, 8, 16
34, 27, 10, 16
41, 3, 13, 16
3, 13, 19, 16
40, 5, 4, 16
37, 3, 10, 16
23, 24, 0, 16
33, 7, 15, 16
35, 23, 17, 16
18, 1, 14, 16
34, 19, 6, 16
6, 10, 1, 16
3, 4, 8, 16
26, 23, 1, 16
32, 11, 15, 16
1, 14, 0, 16
19, 21, 15, 16
25, 8, 9, 16
48, 25, 10, 16
9, 23, 11, 16
49, 20, 17, 16
41, 3, 18, 16
22, 22, 4, 16
30, 6, 6, 16
22, 1, 18, 16
22, 0, 15, 16
47, 0, 15, 16
40, 9, 9, 16
23, 21, 10, 16
10, 0, 14, 16
43, 11, 6, 16
6, 5, 3, 16
12, 29, 9, 16
48, 12, 7, 16
35, 28, 13, 16
31, 21, 4, 16
34, 2, 7, 16
35, 18, 18, 16
5, 22, 8, 16
43, 17, 1, 16
32, 25, 7, 16
0, 4, 4, 16
31, 3, 7, 16
9, 9, 6, 17
12, 29, 16, 17
49, 27, 15, 17
32, 15, 7, 17
13, 24, 5, 17
7, 9, 5, 17
13, 6, 12, 17
48, 12, 2, 17
46, 17, 5, 17
1, 28, 16, 17
17, 22, 11, 17
6, 26, 8, 17
0, 11, 8, 17
33, 18, 3, 17
2, 28, 5, 17
27, 23, 1, 17
17, 13, 18, 17
43, 2, 10, 17
37, 14, 10, 17
42, 13, 10, 17
18, 16, 4, 17
22, 19, 19, 17
19, 27, 7, 17
46, 19, 2, 17
32, 22, 11, 17
38, 11, 12, 17
35, 15, 16, 17
40, 18, 1, 17
2, 19, 2, 17
11, 12, 14, 17
5, 4, 2, 17
21, 1, 5, 17
15, 13, 2, 17
34, 28, 9, 17
0, 23, 17, 17
15, 5, 18, 17
14, 18, 16, 17
8, 22, 8, 17
21, 19, 14, 17
44, 4, 10, 17
44, 14, 18, 17
3, 4, 8, 17
9, 25, 12, 17
42, 20, 10, 17
6, 28, 11, 17
6, 25, 1, 17
2, 4, 4, 17
28, 12, 1, 17
40, 15, 6, 17
19, 13, 18, 17
2, 17, 16, 17
36, 19, 8, 17
20, 18, 18, 17
29, 5, 14, 17
34, 6, 9, 17
42, 27, 3, 17
35, 8, 10, 17
1, 18, 18, 17
16, 12, 1, 17
25, 11, 13, 17
45, 11, 10, 17
29, 11, 6, 17
1, 4, 15, 18
35, 27, 8, 18
45, 9, 14, 18
14, 10, 18, 18
18, 6, 5, 18
14, 15, 4, 18
24, 14, 12, 18
34, 12, 7, 18
10, 17, 8, 18
14, 21, 18, 18
1, 10, 19, 18
6, 20, 9, 18
36, 20, 2, 18
23, 6, 19, 18
32, 24, 13, 18
19, 27, 5, 18
25, 18, 13, 18
26, 13, 13, 18
36, 13, 11, 18
32, 7, 4, 18
42, 24, 12, 18
28, 20, 16, 18
38, 22, 18, 18
41, 13, 13, 18
1, 3, 8, 18
11, 2, 10, 18
6, 24, 13, 18
7, 8, 3, 18
0, 20, 19, 18
28, 7, 15, 18
2, 19, 13, 18
2, 14, 14, 18
34, 14, 11, 18
36, 26, 19, 18
37, 24, 18, 18
10, 19, 14, 18
26, 14, 16, 18
12, 26, 4, 18
26, 12, 0, 18
34, 16, 10, 18
44, 16, 2, 18
6, 22, 6, 18
19, 18, 9, 18
14, 10, 6, 18
2, 15, 15, 18
46, 11, 0, 18
26, 14, 0, 18
20, 7, 14, 18
15, 23, 18, 18
12, 24, 15, 18
5, 4, 13, 18
5, 11, 12, 18
0, 26, 9, 18
18, 11, 14, 18
23, 2, 11, 18
1, 18, 3, 18
40, 15, 13, 18
22, 12, 7, 18
0, 19, 13, 18
23, 29, 6, 18
25, 20, 6, 18
45, 2, 17, 18
32, 21, 10, 18
24, 11, 3, 18
15, 14, 10, 18
34, 25, 19, 18
28, 3, 19, 18
39, 7, 10, 18
48, 3, 12, 18
38, 27, 10, 18
17, 12, 18, 18
49, 1, 10, 18
6, 12, 9, 18
9, 22, 7, 18
42, 25, 8, 18
34, 26, 6, 19
13, 13, 2, 19
49, 2, 18, 19
30, 8, 3, 19
12, 0, 9, 19
22, 26, 3, 19
5, 12, 9, 19
48, 20, 5, 19
9, 27, 2, 19
34, 0, 7, 19
46, 22, 4, 19
29, 22, 17, 19
23, 21, 15, 19
15, 23, 7, 19
1, 16, 19, 19
47, 5, 0, 19
11, 9, 8, 19
24, 3, 11, 19
46, 17, 17, 19
15, 17, 5, 19
35, 14, 15, 19
14, 18, 12, 19
28, 24, 0, 19
9, 2, 6, 19
2, 11, 9, 19
12, 14, 2, 19
16, 23, 19, 19
23, 11, 8, 19
10, 2, 12, 19
6, 11, 11, 19
2, 25, 4, 19
34, 1, 14, 19
48, 29, 13, 19
2, 14, 17, 19
24, 3, 9, 19
16, 11, 10, 19
6, 2, 3, 19
47, 22, 11, 19
13, 2, 6, 19
7, 19, 19, 19
38, 21, 9, 19
11, 24, 9, 19
36, 23, 9, 19
42, 17, 5, 19
6, 19, 7, 19
22, 2, 19, 19
2, 1, 14, 19
25, 26, 4, 19
47, 2, 19, 19
26, 28, 15, 19
46, 5, 6, 19
44, 2, 16, 19
48, 7, 12, 19
45, 11, 3, 19
19, 14, 12, 19
46, 1, 13, 19
17, 27, 2, 19
1, 12, 0, 19
8, 2, 10, 19
16, 0, 16, 19
18, 6, 1, 19
16, 6, 18, 19
17, 18, 13, 19
2, 15, 19, 19
0, 1, 13, 19
45, 11, 19, 20
34, 10, 3, 20
27, 24, 11, 20
40, 13, 3, 20
6, 18, 13, 20
12, 11, 7, 20
12, 25, 6, 20
8, 14, 19, 20
37, 6, 19, 20
22, 18, 10, 20
25, 22, 16, 20
44, 7, 9, 20
42, 7, 1, 20
33, 5, 5, 20
1, 14, 9, 20
45, 23, 8, 20
3, 17, 5, 20
25, 6, 7, 20
13, 7, 5, 20
9, 13, 8, 20
0, 9, 4, 20
8, 8, 16, 20
32, 20, 2, 20
29, 24, 18, 20
8, 6, 3, 20
11, 18, 3, 20
34, 14, 2, 20
44, 25, 9, 20
36, 21, 12, 20
3, 17, 6, 20
27, 14, 8, 20
35, 10, 11, 20
