ID, Course, Class, Grade
42, 1, 9, 42
8, 13, 14, 63
9, 19, 17, 57
8, 1, 11, 75
14, 0, 0, 69
14, 11, 7, 21
0, 22, 17, 50
40, 22, 11, 14
35, 12, 16, 54
47, 13, 9, 66
22, 26, 15, 13
19, 16, 8, 64
38, 20, 5, 5
31, 5, 6, 23
37, 3, 6, 79
17, 19, 13, 13
41, 1, 19, 70
34, 8, 8, 9
5, 4, 14, 26
0, 14, 10, 71
24, 6, 16, 66
41, 2, 9, 50
18, 15, 1, 37
44, 4, 10, 17
17, 29, 19, 44
28, 28, 5, 45
42, 19, 11, 14
13, 24, 5, 7
2, 11, 13, 15
6, 25, 5, 26
22, 26, 3, 19
12, 14, 8, 51
45, 18, 15, 5
16, 20, 10, 48
9, 24, 14, 72
48, 0, 12, 62
23, 17, 17, 61
42, 22, 7, 35
10, 23, 6, 32
29, 24, 3, 64
32, 21, 10, 18
41, 12, 18, 23
38, 25, 7, 78
7, 29, 0, 10
47, 7, 4, 21
11, 11, 8, 71
46, 4, 15, 15
39, 1, 0, 31
42, 2, 2, 5
16, 2, 8, 65
47, 26, 15, 74
7, 16, 17, 4
25, 11, 18, 77
24, 16, 0, 51
1, 26, 6, 10
7, 28, 13, 21
2, 17, 6, 39
20, 15, 16, 69
43, 1, 4, 30
9, 21, 7, 25
14, 5, 14, 78
13, 24, 9, 64
42, 26, 6, 29
6, 2, 10, 79
9, 27, 10, 31
14, 18, 13, 7
29, 27, 9, 41
40, 28, 6, 44
25, 10, 2, 69
36, 24, 13, 9
10, 22, 10, 38
34, 23, 17, 35
22, 29, 19, 26
17, 2, 5, 47
11, 26, 0, 71
25, 6, 7, 20
18, 1, 1, 36
5, 27, 5, 57
9, 16, 16, 35
1, 5, 10, 3
25, 9, 9, 42
3, 6, 1, 14
12, 11, 17, 67
49, 14, 0, 29
28, 1, 6, 63
28, 11, 13, 79
29, 1, 14, 0
6, 17, 15, 63
48, 24, 6, 52
22, 9, 6, 35
1, 26, 14, 0
10, 16, 10, 70
0, 8, 6, 48
11, 9, 0, 51
20, 24, 3, 38
33, 1, 2, 62
45, 0, 14, 70
9, 22, 5, 40
38, 11, 13, 61
48, 25, 11, 78
33, 29, 18, 54
48, 18, 17, 0
5, 13, 11, 28
44, 23, 10, 11
3, 6, 1, 64
9, 16, 5, 29
0, 10, 2, 8
25, 24, 6, 48
13, 4, 2, 64
25, 22, 16, 20
5, 7, 8, 49
0, 21, 0, 65
47, 2, 10, 8
20, 27, 18, 50
37, 20, 18, 22
6, 6, 2, 22
43, 26, 6, 8
18, 4, 8, 73
12, 28, 14, 2
11, 25, 0, 79
19, 0, 7, 61
39, 17, 12, 46
40, 2, 0, 76
1, 4, 10, 64
40, 28, 12, 51
33, 22, 4, 45
30, 9, 19, 72
26, 9, 3, 35
21, 22, 8, 10
0, 20, 8, 42
35, 8, 18, 6
44, 21, 2, 45
19, 4, 16, 32
6, 12, 9, 18
43, 19, 2, 1
38, 5, 8, 42
10, 7, 12, 12
9, 13, 14, 64
41, 24, 2, 48
5, 24, 13, 55
10, 1, 19, 76
3, 11, 7, 29
40, 19, 10, 50
27, 29, 12, 27
46, 17, 19, 45
30, 23, 2, 23
47, 26, 11, 15
1, 16, 2, 43
7, 11, 0, 43
44, 29, 12, 4
28, 24, 7, 75
23, 9, 14, 1
28, 3, 19, 18
48, 23, 14, 68
19, 25, 3, 2
32, 15, 6, 71
48, 18, 14, 73
7, 18, 9, 45
5, 6, 13, 58
8, 29, 12, 76
35, 13, 7, 23
16, 23, 11, 25
30, 26, 8, 32
21, 4, 16, 30
14, 12, 15, 61
31, 4, 6, 6
41, 1, 16, 1
41, 0, 9, 16
3, 28, 11, 79
21, 5, 5, 32
31, 5, 16, 73
11, 22, 15, 15
35, 22, 16, 8
36, 14, 6, 59
8, 14, 12, 61
45, 2, 17, 18
10, 20, 18, 12
35, 25, 16, 57
42, 2, 2, 63
25, 29, 10, 72
41, 8, 12, 9
32, 8, 1, 42
12, 3, 3, 7
17, 12, 18, 18
13, 8, 2, 48
5, 28, 17, 7
0, 19, 10, 27
40, 2, 11, 43
10, 13, 13, 14
13, 26, 17, 46
19, 10, 5, 7
3, 25, 17, 46
23, 29, 6, 18
29, 4, 5, 71
25, 17, 11, 56
9, 22, 19, 1
28, 14, 16, 43
40, 3, 1, 62
35, 7, 1, 78
4, 8, 16, 58
49, 3, 8, 70
9, 26, 1, 54
13, 12, 10, 25
27, 22, 6, 65
18, 24, 8, 61
19, 0, 3, 45
29, 16, 15, 35
46, 24, 13, 35
29, 24, 5, 38
10, 8, 12, 53
11, 5, 10, 78
29, 29, 15, 7
13, 25, 8, 55
17, 13, 0, 38
9, 7, 14, 45
41, 29, 12, 10
23, 9, 8, 33
18, 3, 19, 39
10, 29, 9, 69
10, 24, 8, 66
11, 9, 1, 49
32, 3, 7, 64
40, 23, 9, 52
13, 14, 2, 26
33, 3, 0, 71
46, 9, 2, 36
40, 1, 17, 71
17, 7, 9, 39
36, 0, 0, 71
43, 27, 15, 75
1, 6, 7, 74
20, 12, 12, 26
35, 22, 17, 73
1, 22, 1, 44
43, 28, 7, 43
25, 26, 2, 34
16, 22, 5, 61
41, 0, 16, 74
16, 6, 0, 39
38, 23, 5, 35
35, 4, 8, 29
46, 19, 13, 22
39, 10, 5, 26
8, 17, 0, 6
1, 27, 7, 54
17, 25, 9, 26
3, 29, 17, 73
12, 24, 8, 40
28, 28, 9, 7
27, 4, 9, 48
6, 14, 7, 34
23, 7, 0, 46
37, 19, 0, 66
16, 19, 4, 10
11, 11, 3, 73
45, 24, 5, 36
12, 4, 3, 42
40, 4, 10, 46
0, 7, 12, 23
17, 22, 1, 74
33, 23, 0, 10
35, 25, 12, 26
28, 5, 11, 6
19, 7, 2, 32
13, 27, 14, 64
31, 6, 2, 51
36, 5, 6, 23
19, 17, 9, 43
30, 21, 5, 7
26, 27, 13, 77
12, 27, 3, 24
34, 25, 8, 37
42, 24, 13, 15
30, 6, 6, 16
21, 2, 11, 42
21, 20, 5, 3
2, 10, 11, 60
27, 14, 9, 52
23, 22, 8, 27
7, 26, 17, 11
40, 2, 6, 12
18, 4, 1, 61
46, 22, 4, 19
45, 11, 3, 19
32, 6, 11, 11
32, 11, 15, 16
43, 3, 3, 63
31, 22, 6, 53
35, 15, 18, 45
19, 19, 19, 58
3, 3, 17, 0
16, 12, 19, 40
8, 23, 12, 21
6, 19, 17, 1
5, 2, 4, 46
37, 3, 12, 64
0, 10, 9, 49
49, 28, 19, 24
13, 29, 5, 60
41, 26, 0, 52
41, 24, 5, 27
16, 2, 9, 11
6, 25, 9, 43
18, 21, 7, 8
33, 9, 10, 72
29, 9, 9, 13
10, 26, 5, 12
2, 27, 16, 54
4, 11, 13, 50
45, 2, 13, 21
48, 22, 17, 68
26, 16, 17, 39
15, 19, 4, 55
10, 23, 0, 11
29, 17, 15, 33
24, 13, 19, 0
34, 3, 10, 39
15, 13, 12, 35
48, 29, 4, 74
48, 3, 13, 15
2, 17, 2, 24
12, 22, 7, 61
21, 12, 7, 66
45, 16, 6, 1
31, 9, 0, 7
22, 25, 2, 10
26, 18, 16, 44
21, 20, 0, 35
7, 2, 0, 10
7, 19, 3, 68
44, 10, 6, 59
49, 25, 13, 60
34, 25, 19, 18
30, 14, 1, 77
42, 17, 13, 24
7, 13, 11, 47
28, 23, 9, 5
13, 24, 5, 17
47, 2, 8, 36
47, 11, 16, 23
7, 18, 1, 9
2, 12, 6, 34
2, 12, 10, 79
7, 12, 18, 45
35, 29, 2, 68
24, 18, 5, 31
32, 14, 7, 21
27, 15, 4, 74
3, 5, 4, 25
30, 2, 12, 52
4, 22, 3, 32
14, 14, 17, 42
43, 2, 10, 17
12, 8, 0, 24
14, 27, 5, 1
5, 11, 16, 30
46, 2, 8, 58
24, 0, 10, 69
34, 6, 13, 71
30, 2, 13, 13
14, 25, 3, 78
13, 23, 2, 57
43, 19, 19, 58
40, 7, 0, 59
49, 0, 9, 65
2, 2, 14, 47
38, 29, 18, 58
42, 23, 3, 48
48, 26, 7, 74
20, 1, 3, 25
13, 4, 3, 5
11, 15, 4, 12
6, 26, 18, 48
48, 12, 7, 16
44, 25, 6, 46
30, 19, 6, 51
38, 3, 5, 30
47, 28, 15, 60
5, 20, 5, 36
15, 22, 9, 33
28, 7, 2, 66
11, 29, 2, 35
17, 18, 13, 19
19, 10, 10, 37
25, 7, 19, 32
18, 4, 12, 3
34, 28, 19, 42
12, 10, 15, 40
39, 19, 6, 11
41, 8, 18, 70
48, 4, 9, 69
46, 20, 19, 61
19, 28, 6, 7
43, 10, 10, 29
30, 2, 11, 72
22, 9, 12, 2
18, 28, 5, 79
28, 3, 9, 78
27, 1, 8, 75
23, 27, 9, 2
25, 15, 10, 70
27, 0, 0, 58
42, 13, 10, 17
42, 5, 11, 31
35, 26, 2, 4
19, 14, 2, 39
25, 20, 6, 18
19, 5, 0, 35
20, 20, 17, 20
13, 27, 18, 57
3, 10, 14, 55
45, 5, 18, 1
3, 1, 17, 73
25, 29, 4, 60
32, 2, 18, 51
28, 20, 18, 0
13, 28, 0, 36
37, 8, 13, 70
21, 0, 6, 38
17, 24, 11, 51
27, 18, 16, 2
40, 12, 14, 34
24, 14, 17, 12
45, 8, 13, 48
46, 25, 16, 73
14, 1, 4, 7
31, 22, 5, 31
6, 17, 2, 44
7, 10, 18, 69
42, 23, 3, 56
49, 3, 1, 24
31, 26, 4, 37
31, 20, 10, 7
12, 16, 14, 55
48, 12, 6, 47
1, 18, 3, 18
40, 3, 8, 32
26, 23, 1, 16
36, 24, 12, 37
0, 27, 6, 3
19, 19, 3, 11
45, 29, 7, 36
11, 15, 3, 22
44, 28, 13, 56
31, 1, 9, 30
14, 2, 18, 13
46, 0, 10, 48
39, 7, 3, 69
26, 16, 12, 13
36, 1, 9, 29
47, 14, 12, 63
22, 5, 19, 74
18, 20, 4, 14
22, 12, 7, 18
14, 18, 18, 4
27, 22, 5, 65
18, 29, 18, 76
31, 28, 6, 58
22, 28, 13, 7
5, 22, 1, 73
3, 27, 19, 67
19, 27, 6, 75
7, 26, 11, 44
18, 6, 1, 19
16, 19, 15, 79
19, 3, 9, 64
23, 2, 11, 18
6, 2, 3, 19
9, 3, 7, 0
12, 5, 7, 39
1, 19, 15, 52
17, 6, 11, 5
17, 28, 4, 7
12, 23, 3, 55
17, 4, 6, 34
18, 1, 13, 39
34, 22, 11, 78
9, 8, 9, 63
37, 24, 15, 65
22, 18, 10, 20
6, 7, 19, 0
40, 2, 16, 8
38, 4, 2, 6
45, 17, 17, 32
42, 18, 10, 21
26, 0, 4, 4
26, 29, 1, 69
47, 1, 1, 66
38, 2, 6, 31
36, 4, 11, 6
10, 3, 12, 36
42, 19, 8, 44
17, 20, 6, 35
22, 2, 19, 19
2, 12, 0, 31
46, 3, 9, 14
15, 6, 17, 43
22, 18, 9, 43
33, 13, 11, 38
34, 9, 2, 3
1, 0, 18, 44
3, 0, 15, 57
42, 25, 8, 18
18, 0, 5, 45
6, 24, 8, 60
3, 27, 15, 8
32, 26, 6, 76
37, 1, 19, 79
33, 7, 15, 16
27, 10, 5, 62
15, 16, 0, 25
26, 17, 10, 74
32, 0, 14, 35
29, 2, 15, 61
38, 4, 17, 78
25, 6, 17, 48
13, 14, 17, 33
24, 2, 15, 51
48, 25, 16, 56
13, 28, 10, 65
8, 25, 12, 7
7, 9, 8, 27
3, 17, 5, 20
23, 4, 9, 66
28, 18, 11, 64
32, 6, 15, 13
24, 3, 9, 19
21, 0, 4, 1
47, 28, 0, 56
27, 0, 3, 33
47, 21, 13, 30
25, 24, 9, 66
42, 20, 10, 17
37, 6, 2, 73
31, 21, 12, 23
43, 6, 16, 60
6, 17, 8, 15
27, 14, 8, 55
35, 2, 17, 72
36, 16, 18, 1
49, 1, 10, 18
39, 12, 11, 40
43, 13, 15, 79
41, 12, 19, 47
19, 0, 14, 38
34, 3, 13, 29
37, 13, 13, 5
29, 24, 18, 20
35, 18, 18, 16
40, 9, 16, 76
22, 12, 15, 15
36, 6, 14, 57
36, 19, 15, 30
4, 21, 11, 33
4, 5, 18, 25
29, 19, 6, 46
47, 16, 2, 30
6, 10, 6, 30
14, 23, 18, 30
9, 22, 7, 18
11, 23, 0, 37
44, 4, 10, 20
39, 1, 17, 30
10, 13, 8, 47
42, 2, 17, 38
22, 15, 0, 47
28, 18, 17, 40
43, 5, 10, 24
10, 0, 14, 16
26, 14, 8, 35
17, 25, 17, 27
1, 27, 7, 13
9, 6, 3, 72
14, 23, 19, 44
4, 28, 4, 57
5, 26, 13, 5
39, 29, 13, 15
16, 1, 3, 53
27, 2, 13, 8
0, 20, 1, 9
38, 24, 13, 52
39, 12, 17, 25
23, 23, 14, 38
10, 10, 16, 61
29, 9, 16, 55
3, 21, 9, 22
24, 2, 2, 54
44, 3, 15, 62
49, 19, 15, 10
43, 14, 8, 38
17, 22, 17, 29
32, 23, 10, 14
14, 29, 9, 37
0, 10, 19, 74
34, 1, 0, 58
46, 8, 13, 7
19, 18, 10, 74
34, 8, 13, 41
12, 10, 3, 7
25, 3, 1, 49
14, 2, 7, 15
13, 28, 1, 29
22, 14, 8, 8
32, 11, 8, 43
41, 8, 17, 45
38, 0, 18, 52
32, 13, 19, 27
27, 22, 9, 23
35, 18, 10, 40
16, 2, 9, 50
48, 29, 19, 52
22, 29, 15, 75
39, 24, 12, 37
7, 1, 9, 79
34, 1, 19, 43
43, 10, 19, 0
8, 29, 12, 66
21, 4, 17, 51
15, 18, 3, 58
7, 18, 13, 56
43, 6, 5, 70
19, 6, 1, 25
37, 12, 1, 33
42, 10, 5, 52
49, 28, 19, 43
34, 26, 6, 19
26, 20, 9, 23
38, 23, 11, 23
41, 8, 5, 62
14, 9, 19, 14
21, 0, 19, 76
22, 24, 8, 54
4, 7, 9, 50
45, 25, 10, 63
45, 21, 18, 66
24, 9, 1, 7
49, 27, 1, 4
38, 11, 10, 61
43, 21, 17, 46
17, 28, 0, 44
47, 9, 14, 5
34, 26, 8, 42
38, 17, 8, 14
18, 11, 14, 18
48, 15, 14, 38
16, 6, 0, 50
17, 19, 8, 74
27, 8, 18, 25
9, 25, 10, 45
31, 0, 7, 1
17, 7, 16, 46
39, 10, 16, 69
37, 10, 0, 26
46, 20, 16, 23
9, 26, 17, 69
14, 28, 6, 25
33, 26, 2, 54
28, 12, 8, 76
49, 4, 14, 10
46, 0, 12, 63
30, 22, 9, 78
44, 27, 1, 25
3, 10, 14, 49
0, 12, 6, 43
0, 19, 10, 39
21, 8, 15, 32
14, 29, 15, 0
1, 9, 15, 71
13, 25, 9, 67
44, 12, 4, 0
44, 11, 1, 15
23, 28, 18, 64
39, 0, 3, 60
18, 0, 4, 72
41, 11, 4, 62
0, 10, 5, 73
27, 16, 12, 63
38, 27, 3, 4
48, 15, 19, 11
15, 20, 7, 74
40, 0, 6, 1
32, 0, 5, 3
2, 10, 5, 44
32, 22, 18, 59
28, 10, 2, 68
29, 8, 13, 47
3, 14, 11, 40
44, 10, 14, 37
3, 20, 18, 5
42, 25, 9, 36
35, 26, 1, 59
19, 11, 18, 49
13, 23, 10, 53
21, 5, 12, 6
9, 5, 6, 6
26, 2, 3, 79
12, 3, 4, 66
38, 15, 3, 34
4, 16, 13, 25
27, 24, 14, 40
39, 14, 5, 32
19, 28, 10, 11
33, 16, 17, 71
10, 20, 10, 44
23, 7, 10, 61
32, 25, 7, 16
41, 23, 1, 60
9, 8, 13, 70
34, 18, 2, 4
8, 22, 7, 54
40, 14, 5, 20
6, 8, 4, 41
5, 16, 2, 39
42, 12, 16, 65
17, 29, 6, 36
27, 19, 6, 42
19, 20, 18, 58
42, 7, 12, 44
31, 19, 4, 57
27, 10, 18, 32
16, 22, 4, 50
46, 0, 16, 33
41, 2, 1, 39
23, 29, 13, 42
9, 23, 0, 43
10, 24, 19, 73
24, 25, 10, 3
35, 20, 8, 54
14, 12, 4, 11
14, 2, 16, 45
16, 0, 16, 19
39, 29, 2, 1
14, 4, 16, 64
49, 16, 9, 25
23, 11, 8, 19
1, 8, 5, 28
30, 11, 11, 24
44, 29, 10, 60
29, 6, 0, 71
38, 4, 4, 4
40, 12, 1, 71
28, 0, 16, 4
2, 27, 3, 25
15, 20, 13, 58
11, 24, 2, 15
14, 24, 8, 5
23, 0, 16, 3
4, 0, 7, 74
23, 28, 6, 33
49, 14, 17, 21
3, 22, 6, 61
2, 12, 19, 46
38, 23, 1, 64
10, 1, 10, 53
11, 6, 16, 47
9, 3, 14, 64
14, 12, 9, 23
6, 19, 16, 62
23, 4, 3, 16
6, 4, 2, 47
17, 5, 11, 77
9, 21, 2, 10
20, 18, 10, 31
24, 14, 7, 70
6, 6, 13, 14
5, 11, 16, 59
47, 21, 7, 66
15, 21, 13, 53
18, 14, 2, 57
8, 25, 0, 78
35, 22, 1, 9
46, 28, 19, 34
34, 4, 0, 52
27, 29, 3, 25
10, 12, 11, 78
35, 24, 11, 23
40, 15, 13, 18
0, 25, 8, 26
27, 29, 7, 53
17, 9, 19, 54
5, 9, 6, 53
48, 21, 10, 41
3, 21, 19, 70
27, 22, 13, 49
27, 18, 0, 10
13, 28, 8, 70
40, 7, 15, 27
16, 24, 13, 42
46, 11, 7, 46
32, 17, 19, 7
10, 8, 17, 59
2, 13, 8, 72
1, 10, 2, 45
29, 12, 7, 39
49, 23, 18, 8
19, 12, 2, 27
3, 9, 14, 68
18, 25, 15, 68
24, 25, 19, 8
28, 7, 0, 61
10, 4, 6, 49
6, 16, 0, 38
31, 10, 6, 62
32, 8, 10, 78
17, 16, 6, 47
11, 3, 15, 37
10, 24, 6, 58
13, 6, 12, 73
1, 0, 14, 9
26, 16, 7, 77
17, 5, 0, 59
13, 12, 9, 62
18, 7, 9, 79
23, 26, 9, 63
22, 5, 14, 16
11, 6, 1, 34
16, 8, 16, 53
4, 5, 2, 51
41, 22, 3, 54
44, 22, 17, 14
32, 28, 6, 45
45, 5, 8, 37
0, 2, 5, 23
10, 29, 10, 77
47, 16, 2, 73
1, 24, 5, 74
39, 10, 9, 55
14, 28, 10, 56
46, 26, 1, 43
13, 22, 1, 13
6, 26, 8, 17
35, 28, 6, 24
16, 8, 18, 70
44, 25, 4, 55
15, 25, 11, 79
5, 23, 8, 64
21, 11, 7, 64
25, 8, 9, 72
27, 7, 1, 24
38, 7, 9, 4
17, 19, 6, 43
4, 1, 19, 61
8, 12, 12, 4
45, 10, 8, 16
14, 25, 12, 49
26, 11, 1, 63
30, 4, 19, 78
21, 0, 15, 0
9, 21, 4, 45
44, 15, 6, 53
27, 9, 17, 72
21, 7, 0, 77
2, 22, 7, 40
43, 10, 15, 3
25, 5, 14, 68
25, 19, 9, 67
20, 25, 4, 75
0, 11, 8, 17
32, 27, 9, 45
24, 11, 3, 18
33, 22, 19, 78
22, 24, 1, 77
1, 25, 6, 9
16, 27, 8, 27
32, 2, 2, 24
15, 2, 1, 9
11, 2, 15, 37
3, 20, 15, 76
22, 26, 6, 46
23, 17, 16, 6
15, 14, 15, 71
31, 5, 10, 45
48, 24, 9, 63
46, 20, 5, 29
24, 10, 6, 67
22, 4, 15, 14
40, 11, 12, 65
0, 18, 12, 67
32, 9, 11, 75
25, 11, 0, 75
46, 19, 10, 4
41, 5, 6, 75
27, 22, 14, 69
18, 1, 15, 11
42, 28, 16, 75
26, 10, 2, 31
22, 3, 6, 79
37, 9, 14, 45
40, 16, 1, 44
22, 17, 11, 59
42, 26, 1, 70
7, 16, 1, 42
36, 18, 17, 45
20, 1, 16, 62
27, 4, 1, 4
13, 25, 9, 26
32, 22, 10, 36
20, 1, 7, 62
39, 8, 12, 39
7, 4, 1, 73
44, 0, 18, 54
13, 26, 17, 70
41, 28, 14, 66
16, 25, 4, 70
38, 4, 18, 20
46, 25, 2, 67
26, 26, 6, 63
42, 29, 8, 16
41, 7, 11, 75
23, 10, 5, 26
10, 22, 5, 8
9, 19, 18, 69
46, 6, 9, 44
4, 3, 11, 12
30, 28, 15, 62
9, 23, 11, 71
32, 2, 6, 68
24, 1, 6, 64
5, 1, 13, 55
43, 3, 4, 49
32, 24, 13, 18
9, 6, 10, 51
34, 17, 14, 76
32, 25, 7, 15
39, 15, 15, 25
8, 11, 1, 24
5, 16, 19, 50
10, 3, 11, 74
19, 14, 12, 19
40, 2, 10, 67
39, 16, 15, 63
13, 22, 18, 64
27, 5, 9, 15
17, 3, 11, 64
39, 20, 6, 79
26, 17, 5, 35
43, 17, 6, 33
31, 19, 12, 2
37, 17, 6, 31
11, 6, 7, 60
2, 29, 8, 21
2, 9, 17, 1
12, 13, 13, 28
40, 8, 15, 33
18, 4, 18, 79
15, 13, 14, 72
22, 20, 3, 64
6, 13, 16, 70
42, 16, 11, 76
38, 18, 17, 70
1, 12, 10, 3
23, 7, 16, 41
41, 7, 12, 26
30, 6, 19, 72
36, 14, 8, 35
29, 7, 5, 1
23, 7, 17, 41
17, 27, 3, 61
39, 23, 4, 34
31, 13, 15, 74
40, 8, 1, 10
14, 2, 14, 13
8, 13, 0, 68
30, 25, 9, 45
44, 29, 19, 4
38, 22, 5, 39
36, 19, 14, 59
42, 19, 13, 34
49, 6, 4, 56
18, 9, 9, 69
44, 1, 17, 26
26, 28, 3, 13
7, 2, 17, 47
35, 2, 7, 13
23, 1, 12, 58
22, 17, 12, 32
14, 9, 8, 74
40, 19, 3, 66
30, 10, 12, 48
9, 5, 1, 8
48, 0, 16, 55
44, 25, 8, 20
16, 10, 18, 38
37, 22, 10, 33
3, 0, 8, 43
9, 11, 1, 61
34, 23, 10, 75
41, 23, 15, 31
6, 11, 6, 10
26, 6, 10, 74
38, 10, 13, 15
3, 5, 1, 58
46, 19, 2, 17
22, 25, 19, 76
29, 21, 3, 42
36, 19, 5, 2
2, 23, 13, 1
29, 5, 15, 47
26, 10, 14, 31
6, 7, 9, 74
46, 13, 11, 21
29, 12, 9, 0
15, 23, 14, 32
4, 29, 14, 26
44, 19, 7, 75
7, 25, 14, 3
25, 0, 6, 71
